Project ID	Project	Project Author Count	Project Revision Count	Project Stability Ratio	Modularised Project Stability Ratio	Project Instability Ratio	Modularised Project Instability Ratio	Project Module Count	Project LOC	CBO	DIT	LCOM	NOC	RFC	WMC	Project Duration	Project Order
762	ucn-tema-design-dm68-group1	4	57	0.6	0.646333333	0.4	0.353666667	5	144	1.571428571	1.142857143	55.47619048	0	7.761904762	7.761904762	4	0
575	proyecto1-flujo-en-redes	2	21	0.921052632	0.894803296	0.078947368	0.105196704	2	140	0.5	1	39	0	8	8	18	0
805	xl-edaf10	3	43	0.688888889	0.696124031	0.311111111	0.303875969	2	273	2.348837209	1.930232558	14.3255814	0.23255814	4.558139535	3.209302326	14	1
385	jeansbuild1	4	316	0.726666667	0.672330401	0.273333333	0.327669599	7	1781	2.711864407	2.179661017	41.17966102	2.430508475	15.8779661	9.976271186	224	0
678	static-path-frequency	2	26	0.784313725	0.522727273	0.215686275	0.477272727	1	265	1.44	1.08	31.68	0	5.92	5.92	50	0
500	ne3tpp50	2	24	0.75	0.777777778	0.25	0.222222222	2	393	1.5	1.5	41.29411765	0.176470588	10.64705882	8.529411765	1	1
763	ucn-tema-design-dm70-group9	5	174	0.46	0.456111111	0.54	0.543888889	2	147	2.315789474	1.263157895	47.57894737	0	9.684210526	9.684210526	9	0
185	distributed-systems-groupd	6	78	0.548245614	0.330551004	0.451754386	0.669448996	6	692	1.785714286	1.80952381	58.78571429	0.404761905	6.69047619	5.357142857	37	0
424	kwikktaim	3	232	0.456521739	0.812757202	0.543478261	0.187242798	5	371	2.192307692	1.269230769	32	0	5.230769231	5.230769231	91	0
15	agenciaviajes	2	232	0.979166667	0.979166667	0.020833333	0.020833333	1	2177	2.647058824	1.617647059	86.58823529	0	6.352941176	6.352941176	71	0
335	imagelabeler	2	203	0.962121212	0.793744522	0.037878788	0.206255478	5	314	3.057692308	1.423076923	43	0.057692308	7.596153846	7.173076923	65	1
140	comunidad-de-agentes	3	29	0.666666667	0.679487179	0.333333333	0.320512821	2	206	1.588235294	1.470588235	36.52941176	0	5	5	7	0
601	robocode-ia-2009	2	7	0.566666667	0.566666667	0.433333333	0.433333333	1	55	0.5	2	65.25	0	5.5	5.5	14	1
584	pw-scs	4	119	0.6125	0.7538641	0.3875	0.2461359	5	463	3.852941176	1.294117647	54.88235294	0	10.64705882	10.64705882	19	1
16	agenteextractor	2	27	0.772727273	0.855371901	0.227272727	0.144628099	3	184	1	1.5	35.125	0	4.8125	4.8125	10	0
286	grupobsi	4	276	0.608823529	0.555510246	0.391176471	0.444489754	12	391	3.75	1.4	64.125	0.2	8.85	6.625	84	0
476	ministerio-comunicaciones-web	4	44	0.75	0.75	0.25	0.25	1	259	1.833333333	1.166666667	44.83333333	0.055555556	7.722222222	6.388888889	36	1
19	ai-assignment1	2	31	0.776315789	0.776315789	0.223684211	0.223684211	1	389	4.24137931	1.344827586	32.89655172	0.24137931	11	6.724137931	37	0
429	larbc	3	405	0.907843137	0.959153439	0.092156863	0.040846561	3	1072	2.553571429	1.482142857	51.59821429	0.107142857	8.223214286	8.107142857	169	1
322	iamheresi1	4	118	0.668478261	0.82988806	0.331521739	0.17011194	3	14654	2.44	1.18	30.88	0.06	7.22	7.22	91	0
375	javabank	2	30	0.666666667	0.666666667	0.333333333	0.333333333	1	79	1.333333333	1.166666667	54	0	6	6	2	0
473	milestone3si	3	140	0.857142857	0.86387921	0.142857143	0.13612079	6	406	2.314814815	1.851851852	38.09259259	0.277777778	6.537037037	5.462962963	6	1
14	agenciav2	2	4	1	1	0	0	1	115	0.777777778	1.111111111	42.33333333	0	5.444444444	5.444444444	0	1
728	tpebd10	3	58	0.666666667	0.696969697	0.333333333	0.303030303	3	176	1.571428571	1	16.28571429	0	5	5	6	0
209	ebay-agents	2	33	0.97826087	0.979066023	0.02173913	0.020933977	2	192	2.875	1.4375	44.375	0.3125	9	5.1875	22	0
271	gerenciador-loja-cds	3	107	0.634920635	0.634920635	0.365079365	0.365079365	1	616	0.6875	1.53125	51.9375	0.0625	6.53125	5.28125	41	0
631	shared-irc	2	21	0.595238095	0.595238095	0.404761905	0.404761905	1	54	3.125	1.375	63	0	7.375	7.375	20	1
730	tpehci10	2	21	0.222222222	0.222222222	0.777777778	0.777777778	3	506	2.217391304	1.434782609	49.39130435	0	6.913043478	6.913043478	8	1
68	bd-tp-2c-2009-dc-uba	4	38	0.701388889	0.752673797	0.298611111	0.247326203	4	230	1.769230769	1.615384615	32.84615385	0.192307692	5.615384615	5.423076923	35	0
152	cs2009	3	56	0.960784314	0.932910419	0.039215686	0.067089581	2	62	1.5	1.1	39	0	5.7	5.7	16	0
379	javalogufcg	3	241	0.96969697	0.971259202	0.03030303	0.028740798	5	380	2.844827586	1.672413793	64.48275862	0.25862069	10.15517241	8.379310345	54	0
618	scapi	5	173	0.852173913	0.847744053	0.147826087	0.152255947	2	1268	1.5	1.8125	64.60416667	0	7.333333333	7.333333333	45	0
560	project-manager-system	4	124	0.663793103	0.693346697	0.336206897	0.306653303	5	494	1.04	1.64	43.38666667	0.16	5.213333333	3.76	57	1
619	scapiserver	5	86	0.6	0.6	0.4	0.4	1	537	2.697674419	1.372093023	44.51162791	0.093023256	8.76744186	6.860465116	26	1
779	vehisoft	5	29	0.38	0.4048	0.62	0.5952	2	166	1.642857143	1.357142857	42.67857143	0.214285714	13.57142857	11.21428571	19	1
576	proyecto-2-flujo	2	14	0.59375	0.682598039	0.40625	0.317401961	7	140	0.5	1	39.5	0	10.5	10.5	15	1
290	gui-julio-fede-2	3	142	0.754208754	0.709429499	0.245791246	0.290570501	6	202	2.692307692	1.153846154	54.38461538	0	7	7	98	1
812	ygis	2	271	0.693396226	0.765519661	0.306603774	0.234480339	7	6253	2.729040097	2.038882139	47.88456865	0.641555286	27.31956258	9.924665857	105	1
522	oscar-project	2	29	0.673611111	0.703134487	0.326388889	0.296865513	2	121	3.1	1.4	36.8	0.2	6.2	4.4	71	1
565	projeto-compilas	3	41	0.604938272	0.619570187	0.395061728	0.380429813	2	115	2.235294118	1.294117647	62.94117647	0	9.647058824	9.647058824	26	0
161	ctrl-pucpr	3	71	0.320754717	0.593807299	0.679245283	0.406192701	4	87	1.714285714	1	13.28571429	0	6.571428571	6.571428571	52	1
488	mrcpower2009	4	138	0.80952381	0.441514396	0.19047619	0.558485604	10	576	1.756097561	1.292682927	40.17073171	0.219512195	12.3902439	10.48780488	62	1
675	sstps	2	119	0.9	0.9	0.1	0.1	1	64	1.625	1.375	41.125	0.375	11.5	8.875	4	0
532	parcialfinal-is2	3	27	1	1	0	0	2	229	1.041666667	1.333333333	50.41666667	0.083333333	8.916666667	8	0	1
696	tallerproyectos2	3	365	0.815602837	0.815602837	0.184397163	0.184397163	1	1325	4.518072289	2.192771084	46.51807229	0.590361446	12.55421687	7.674698795	93	1
100	castroblanco-cotizador	4	55	0.576923077	1	0.423076923	0	4	428	3.235294118	1.31372549	42.60784314	0.117647059	8.019607843	7.666666667	12	0
88	bt-recordbook	3	420	0.332125604	0.534292255	0.667874396	0.465707745	11	2099	3.279569892	1.268817204	37.00537634	0.14516129	7.392473118	6.322580645	551	1
653	sistema-gerenciador-loja-cds	3	160	0.862745098	0.862745098	0.137254902	0.137254902	1	790	3.531914894	1.468085106	47.38297872	0.042553191	7.680851064	6.829787234	16	1
817	ziff	2	52	0.84	0.869090909	0.16	0.130909091	7	431	1.40625	1.3125	26.40625	0	2.65625	2.65625	24	0
103	ceng431cdplayer	3	101	0.564102564	0.577624199	0.435897436	0.422375801	5	113	2.3	1.6	41.2	0.1	7.9	7.3	12	0
555	presenze	4	270	0.285361842	0.307017544	0.714638158	0.692982456	3	974	0.433962264	1.830188679	16.1509434	0	8.056603774	8.056603774	303	1
121	clivet	4	230	0.270833333	0.384392077	0.729166667	0.615607923	10	396	0.458333333	1.583333333	27.16666667	0	7.125	7.125	263	1
50	asmx-poco	2	272	0.555900621	0.580666091	0.444099379	0.419333909	11	650	2.843373494	1.518072289	29.24096386	0.325301205	6.734939759	3.530120482	321	1
41	aoc-project	2	35	0.755319149	0.755319149	0.244680851	0.244680851	1	174	3.034482759	1.103448276	25.24137931	0	4.310344828	4.310344828	46	1
806	xmlpersist	2	57	0.625	0.68359375	0.375	0.31640625	2	89	1.076923077	1.307692308	47.92307692	0.153846154	5.153846154	4.384615385	3	0
20	ai-assignment4	2	15	0.85	0.861538462	0.15	0.138461538	2	186	1.5	1	38.83333333	0	6.333333333	6.333333333	9	1
669	solitaire-gli	2	63	0.946666667	0.946666667	0.053333333	0.053333333	1	205	4.863636364	1.772727273	40.95454545	0.045454545	6.909090909	6.181818182	74	0
484	movie-trainer	3	76	0.50617284	0.526748971	0.49382716	0.473251029	2	590	3.176470588	2.176470588	26.45882353	0.647058824	12.87058824	4.811764706	26	0
77	birasfood	2	639	0.520408163	0.520408163	0.479591837	0.479591837	1	288	3.64516129	1.161290323	68.80645161	0	22.03225806	22.03225806	48	1
247	five	2	1146	0.46735905	0.426711319	0.53264095	0.573288681	6	678	4.015151515	1.924242424	57.39393939	0.378787879	12.43939394	9.545454545	673	1
510	nus-iss-teams06-vmcs	5	59	0.437037037	0.448075527	0.562962963	0.551924473	2	453	3.426470588	1.5	38.67647059	0.264705882	7.367647059	5.838235294	53	1
138	compiladorrr	10	202	0.585	0.587085427	0.415	0.412914573	2	2031	3.674418605	1.069767442	25.51162791	0	3.093023256	3.093023256	19	0
331	ifips-objet	4	116	0.75	0.874045802	0.25	0.125954198	7	208	2.961538462	1.923076923	24.57692308	0.538461538	7.461538462	4.961538462	2	0
174	dei2009rscba1f2r	2	70	0.99122807	0.943630262	0.00877193	0.056369738	5	282	2.476190476	1.452380952	51.26190476	0.333333333	10.16666667	7.595238095	56	1
387	jedi-ksr-p2	2	144	1	0.985581001	0	0.014418999	2	521	2.925373134	1.313432836	34.19402985	0.179104478	10.44776119	7	57	1
92	cajero	2	7	0.513888889	0.594907407	0.486111111	0.405092593	2	10	0	2	97	0	67	67	35	1
785	vsp2	2	141	0.970149254	0.889671046	0.029850746	0.110328954	12	366	2.066666667	1.633333333	29.66666667	0.233333333	3.7	3.233333333	66	1
791	wattdepot-cli	2	26	0.241176471	0.241176471	0.758823529	0.758823529	1	886	1.935483871	1.838709677	11.87096774	0.838709677	6.258064516	2.903225806	84	1
354	iosr-nuxeo	4	213	0.742424242	0.787245292	0.257575758	0.212754708	10	1420	3.911392405	1.240506329	49.46835443	0.075949367	6.924050633	6.518987342	65	0
455	master-aia	2	34	0.960526316	0.88245614	0.039473684	0.11754386	3	122	2.928571429	1.285714286	31.35714286	0.285714286	8.285714286	7.571428571	75	0
365	isg2-m-08	4	23	0.260273973	0.313111546	0.739726027	0.686888454	2	273	3.3	1.55	43.45	0.45	11.65	6	72	0
450	majesticdev	5	45	0.482926829	0.482926829	0.517073171	0.517073171	1	1866	2.384615385	1.602564103	46.98717949	0.474358974	8.807692308	5.064102564	40	0
37	android-friendconnect	2	296	0.984375	0.963496279	0.015625	0.036503721	3	804	3.097560976	1.817073171	39.41463415	0.158536585	8.402439024	6.37804878	95	1
764	ucn-tema-vestbjerg-dm68-group1	3	160	0.916666667	0.917207792	0.083333333	0.082792208	2	688	2.968253968	1.793650794	64.95238095	0.111111111	7.952380952	6.587301587	43	1
255	fps-is	5	216	0.446017699	0.442191482	0.553982301	0.557808518	2	994	2.365079365	1.492063492	50.77777778	0	5.507936508	5.507936508	112	0
701	tauiccompiler	4	182	0.62797619	0.625241967	0.37202381	0.374758033	3	542	8.22826087	2.25	52.09782609	0.510869565	17.80434783	9.923913043	83	1
374	java3d-evc	2	43	0.627118644	0.627118644	0.372881356	0.372881356	1	125	2.9375	1.3125	47.625	0	5.4375	5.4375	58	1
443	lpr2009	2	262	0.80952381	0.811041548	0.19047619	0.188958452	3	357	3.34375	1.15625	45.75	0	6	6	188	1
211	ecosbancolosalpes	3	314	0.590277778	0.595078331	0.409722222	0.404921669	4	2211	3.294277929	1.152588556	42.84196185	0.029972752	6.264305177	6.040871935	47	1
298	hackystat-sensor-ant	5	180	0.338978495	0.30522694	0.661021505	0.69477306	5	809	1.591836735	1.387755102	41.42857143	0.204081633	8.163265306	5.693877551	743	1
648	si-pp	6	1021	0.756637168	0.718021279	0.243362832	0.281978721	4	2145	1.941441441	1.387387387	43.0990991	0	8.13963964	8.13963964	112	0
296	hackystat-analysis-dailyprojectdata	6	161	0.207876573	0.213430294	0.792123427	0.786569706	4	1123	2.35	1.5375	46.575	0.325	9.4375	7.325	820	1
297	hackystat-analysis-telemetry	2	170	0.5	0.594890511	0.5	0.405109489	5	2097	3.820512821	1.519230769	37.05128205	0.224358974	6.576923077	5.205128205	809	1
558	prog-web	2	80	0.966666667	0.934467831	0.033333333	0.065532169	2	262	1.681818182	1.636363636	62	0	7.045454545	7.045454545	44	1
318	iaic0910	3	145	0.616161616	0.616161616	0.383838384	0.383838384	1	1590	1.679012346	1.086419753	22.66666667	0.012345679	3.87654321	3.802469136	65	1
591	refactoringtest	2	94	0.519417476	0.553282478	0.480582524	0.446717522	3	1928	1.666666667	1.661202186	40.51912568	0.442622951	29.49180328	14.07103825	308	1
136	compiladorecomp	9	241	0.544444444	0.544444444	0.455555556	0.455555556	1	2402	3.104166667	1.0625	28.25	0	4.1875	4.1875	9	1
590	refactoringeclipse	2	21	0.516853933	0.551364366	0.483146067	0.448635634	2	258	1.161290323	1.612903226	32.67741935	0.096774194	6.225806452	5.709677419	88	1
703	tdd24-lab3	2	15	1	1	0	0	1	183	1.769230769	1.538461538	45.07692308	0	5	5	0	0
524	osm2gisgraphycsv	2	8	0.625	0.6625	0.375	0.3375	3	166	2	1.1875	8.8125	0.1875	2.8125	2.625	35	0
21	ai-assignment5	2	19	0.525	0.552941176	0.475	0.447058824	2	171	3	1	45.63636364	0	6.454545455	6.454545455	39	1
449	majestic-cfa	5	100	0.790909091	0.790909091	0.209090909	0.209090909	1	2049	5.6	1.583333333	40.63333333	0.566666667	8.4	6.2	21	1
650	sisge	3	137	0.801801802	0.706051506	0.198198198	0.293948494	3	481	2	1.548387097	65.03225806	0	10.41935484	10.41935484	36	0
305	headlesseclipse	3	30	0.26984127	0.26984127	0.73015873	0.73015873	1	283	1.470588235	1.176470588	53.82352941	0	4.529411765	4.529411765	125	0
333	ikmpatents	2	20	0.521126761	0.521126761	0.478873239	0.478873239	1	292	1.142857143	1.333333333	31.95238095	0	3.238095238	3.238095238	70	1
409	juggers	2	26	0.789473684	0.77191092	0.210526316	0.22808908	4	97	2.272727273	1.454545455	61.18181818	0	6.363636364	6.363636364	75	0
445	lunchforum	2	8	0.583333333	0.675925926	0.416666667	0.324074074	2	49	1.8	1.8	0	0	1	1	5	1
268	geocode4j	2	12	0.510416667	0.599431818	0.489583333	0.400568182	2	143	1.666666667	1.2	41.13333333	0.066666667	3.533333333	3.333333333	47	1
13	aftr	2	23	1	1	0	0	1	352	1.371428571	1.885714286	21.31428571	0.342857143	4.571428571	2.342857143	6	1
684	surface-of-the-sun	6	229	0.566666667	0.563333333	0.433333333	0.436666667	2	623	4.888888889	1.944444444	35.77777778	0.62962963	19.55555556	8.759259259	4	0
623	search-me	2	23	0.823529412	0.833333333	0.176470588	0.166666667	2	55	0.666666667	1	61.66666667	0	5.666666667	5.666666667	16	0
337	imatdat215	3	39	0.833333333	0.813131313	0.166666667	0.186868687	2	231	1.4	1.9	50.1	0	3.7	3.7	1	0
192	dsitributedcalculator	2	33	0.907407407	0.914021164	0.092592593	0.085978836	9	330	1.131578947	1.184210526	29.84210526	0	2.947368421	2.947368421	26	0
819	zoie	3	208	0.642816581	0.65791414	0.357183419	0.34208586	11	795	3.318181818	1.454545455	52.54545455	0.318181818	12.51515152	9.181818182	586	0
399	jpshop	2	27	0.666666667	0.666666667	0.333333333	0.333333333	1	22518	8.510261194	1.593283582	53.52145522	0.470149254	15.50932836	11.01026119	44	1
810	xtremeahp	2	19	0.666666667	0.666666667	0.333333333	0.333333333	1	26	0	1.5	18.5	0	4.5	4.5	2	1
668	soiproject	2	13	0.666666667	0.694444444	0.333333333	0.305555556	2	67	1.846153846	1	41.61538462	0	11.53846154	11.53846154	8	1
330	ifips-ia	4	56	0.559782609	0.410175121	0.440217391	0.589824879	7	281	3.846153846	1.307692308	29.92307692	0.153846154	6.692307692	5.307692308	45	1
518	olsrsim	3	277	0.957957958	0.957957958	0.042042042	0.042042042	1	711	3.925	2.1	61.6	0.4375	7.55	5.3375	110	0
89	cadira	7	178	0.277012328	0.277012328	0.722987672	0.722987672	1	582	3.966101695	1.525423729	48.94915254	0.813559322	11.6779661	9.050847458	196	1
704	tddd24-ecom	2	69	0.761904762	0.761904762	0.238095238	0.238095238	1	519	3.450980392	1.725490196	59.66666667	0.078431373	9.62745098	9.235294118	20	1
780	videorental	3	75	0.926553672	0.919197269	0.073446328	0.080802731	2	240	1.75	1.4	50.15	0.25	13.75	11.75	58	1
168	dat215projekt	3	109	0.9	0.902380952	0.1	0.097619048	2	568	2.529411765	1.941176471	63.35294118	0	6.470588235	6.470588235	9	1
186	dmdirc	3	3214	0.988290398	0.986233181	0.011709602	0.013766819	7	5625	5.157185629	2.041916168	44.01047904	0.399700599	13.44610778	8.118263473	426	0
79	bobo-browse	3	66	0.529761905	0.717905565	0.470238095	0.282094435	18	2670	3.76744186	1.511627907	49.11627907	0.320930233	9.353488372	6.288372093	335	1
274	getabike	3	419	0.28513445	0.573322646	0.71486555	0.426677354	6	3029	4.015015015	1.6996997	45.97297297	0.513513514	20.7027027	5.627627628	656	0
423	kthadk10	2	76	0.730769231	0.697443182	0.269230769	0.302556818	2	121	1.142857143	1.142857143	17.57142857	0	3.714285714	3.714285714	38	1
719	titi	7	183	0.628571429	0.53843324	0.371428571	0.46156676	9	855	4.96969697	1.5	54.53030303	0.090909091	8.46969697	7.924242424	59	0
629	sevonecaller	2	7	0.5	0.6	0.5	0.4	5	7907	5.605015674	1.965517241	47.73824451	0.478056426	20.00626959	8.506269592	4	1
441	logging4me	2	105	0.288461538	0.288461538	0.711538462	0.711538462	1	393	2.909090909	1.295454545	29.36363636	0.068181818	7.545454545	6.318181818	337	1
452	mapitas	6	226	0.942028986	0.519754224	0.057971014	0.480245776	4	171	0.444444444	1.111111111	29.14814815	0	4.296296296	4.296296296	45	0
597	rl-glue-ext	2	717	0.512295082	0.512295082	0.487704918	0.487704918	1	617	3.436363636	1.163636364	43.23636364	0.145454545	17.01818182	12.65454545	365	1
254	four-in-row-ai	3	31	0.567901235	0.583904893	0.432098765	0.416095107	2	157	1.714285714	1.142857143	42.85714286	0	5	5	26	0
649	sipua	2	18	0.5	0.5	0.5	0.5	1	184	1.916666667	1.416666667	49.66666667	0	13.58333333	13.58333333	12	1
340	ims-iptv	2	236	0.7375	0.797165558	0.2625	0.202834442	13	1260	2.401960784	1.607843137	51.55882353	0.18627451	7.676470588	6.362745098	239	1
651	sisge2	3	35	0.392156863	0.392156863	0.607843137	0.607843137	1	216	2.333333333	1.428571429	74.28571429	0	13.33333333	13.33333333	33	1
761	ucn-project-case-gruppe3-persistens	3	70	0.727272727	0.666666667	0.272727273	0.333333333	1	281	2.121212121	1.090909091	47.03030303	0	8.575757576	8.575757576	10	1
104	ceng431pos	3	154	0.344444444	0.590182648	0.655555556	0.409817352	5	316	2.857142857	1.357142857	44.67857143	0.071428571	7.214285714	7	119	0
814	yspahan	6	237	0.627525253	0.627525253	0.372474747	0.372474747	1	491	4.403846154	1.365384615	36.17307692	0.173076923	8.096153846	6.884615385	131	0
30	al-vf-leda-r02	2	13	0.888888889	0.920634921	0.111111111	0.079365079	3	74	2	1	42	0	6.333333333	6.333333333	8	1
283	gos-noname	4	144	0.833333333	0.835294118	0.166666667	0.164705882	2	212	2.263157895	1.157894737	57.21052632	0	10.21052632	10.21052632	2	0
176	developsvnone	2	196	0.509433962	0.927600473	0.490566038	0.072399527	11	328	1.309859155	1.267605634	42.92957746	0.098591549	8.295774648	6.253521127	52	1
685	surface-of-the-sun-2-under-the-ocean	6	372	0.958333333	0.958447802	0.041666667	0.041552198	2	797	4.140350877	1.754385965	39.40350877	0.324561404	16.96491228	8.254385965	3	1
117	classify-me	2	48	0.888888889	0.891975309	0.111111111	0.108024691	2	113	0.75	1	41.25	0	4.5	4.5	8	1
617	scantask3d	3	26	0.24691358	0.349607183	0.75308642	0.650392817	2	912	2.943181818	1.784090909	58.81818182	0.363636364	6.136363636	3.897727273	26	0
33	ameliebot	2	5	1	1	0	0	1	716	2.99	1.69	28	0.41	9.26	5.54	0	1
686	suscripcion	5	268	0.626666667	0.500432173	0.373333333	0.499567827	4	289	1.315789474	1.105263158	57.73684211	0.105263158	16	15	29	0
165	damf-ia-battlefield	2	47	0.923076923	0.808700559	0.076923077	0.191299441	6	276	4	1.684210526	67.52631579	0.368421053	14.94736842	10.05263158	25	1
132	comasutra	2	81	0.946428571	0.951282079	0.053571429	0.048717921	4	489	4.615384615	1.753846154	64.41538462	1.046153846	12.06153846	8.446153846	251	0
118	clickboliviashopping	2	106	0.911971831	0.911971831	0.088028169	0.088028169	1	1030	2.654135338	2.172932331	44.60902256	0.661654135	15.2481203	9.92481203	141	1
142	concorrente	2	19	1	0.96	0	0.04	3	139	1	1	23.11111111	0	3.444444444	3.444444444	7	0
585	queens-config	3	16	0.185185185	0.275720165	0.814814815	0.724279835	2	91	0.8	1.2	30.2	0	4.8	4.8	17	1
664	smschattybrain	2	50	0.776041667	0.754611634	0.223958333	0.245388366	5	343	2.291666667	1.291666667	51.64583333	0.041666667	7.416666667	7.208333333	191	0
665	smschattyfront	2	65	0.77486911	0.724272836	0.22513089	0.275727164	6	130	0.090909091	1.681818182	55.36363636	0.681818182	21.18181818	10.27272727	190	1
148	cradoc	2	9	1	1	0	0	1	8	3	1	0	0	1	1	0	1
22	airforce3	2	76	0.983333333	0.983333333	0.016666667	0.016666667	1	4335	1.127388535	1.904458599	53.87261146	0.057324841	6.095541401	5.700636943	29	0
603	rolemaster	2	38	0.5	0.617647059	0.5	0.382352941	5	180	2.303030303	1.303030303	40.15151515	0.212121212	10.33333333	7.363636364	318	0
150	creditscore	5	164	0.611764706	0.45811155	0.388235294	0.54188845	11	651	2.550724638	1.173913043	47.65217391	0	8.463768116	8.463768116	16	0
358	iptvgui	2	155	0.51	0.691358025	0.49	0.308641975	2	169	2.580645161	1.419354839	41.19354839	0.193548387	8.64516129	6.419354839	49	0
155	cs322-assignment3	2	16	0.583333333	0.583333333	0.416666667	0.416666667	1	41	10	1	93	0	13	13	11	0
697	tao-obverser	2	44	0.822580645	0.822580645	0.177419355	0.177419355	1	174	4	1.090909091	22.90909091	0	4.045454545	4.045454545	61	1
45	appletgeneracionmodelosacusticos	2	7	1	1	0	0	1	317	1.0625	1.6875	54.6875	0	8.4375	8.4375	0	1
530	pancakes-adoc	2	100	0.880952381	0.88742236	0.119047619	0.11257764	3	188	2	1.785714286	49.78571429	0	10.85714286	10.85714286	41	1
394	jogodavelhaneural	2	34	0.916666667	0.916666667	0.083333333	0.083333333	1	147	2.5	1.428571429	46.35714286	0.285714286	7.571428571	5.857142857	5	1
754	ttm4115v10	2	18	0.55	0.8	0.45	0.2	4	1736	1.753521127	1.781690141	17.10915493	0	3.781690141	3.781690141	9	0
790	wargamemobile	2	21	0.51369863	0.51369863	0.48630137	0.48630137	1	83	2	1.4	58.5	0	7.9	7.9	145	1
690	systemering	2	62	0.75	0.75	0.25	0.25	1	1772	1.810344828	1.786206897	17.05172414	0	3.75862069	3.75862069	3	1
156	cs322-assignment4	2	7	0.366666667	0.457142857	0.633333333	0.542857143	2	75	8	1	46	0	14.5	14.5	14	1
470	metzweather	2	31	0.638888889	0.638888889	0.361111111	0.361111111	1	144	2.75	1.083333333	55.5	0	7.666666667	7.666666667	17	0
112	ciciban	4	82	0.883333333	0.886324786	0.116666667	0.113675214	2	264	4.416666667	1.166666667	19.91666667	0.166666667	5.916666667	5.166666667	14	0
259	freeconf	2	120	0.954545455	0.940574163	0.045454545	0.059425837	5	237	2.8	1.666666667	55.46666667	0.066666667	8.933333333	8.933333333	10	1
416	kickassalternate	2	15	0.5	0.666666667	0.5	0.333333333	2	162	2.214285714	1.642857143	26.71428571	0.285714286	6.142857143	4.928571429	39	1
578	proyectop	2	39	0.5	0.6	0.5	0.4	2	75	0	1	41	0	4	4	53	0
370	isoproject2010	2	293	0.9125	0.931481481	0.0875	0.068518519	4	463	1.705882353	1.294117647	50.47058824	0	5.941176471	5.941176471	39	0
83	branch-prediction-for-oo	2	18	0.508064516	0.537001898	0.491935484	0.462998102	2	407	1.8125	1.0625	44.4375	0	3.875	3.875	61	1
745	trailertracer	2	115	0.984375	0.984375	0.015625	0.015625	1	418	3.433333333	1.833333333	42.16666667	0.366666667	15.66666667	6.566666667	31	1
280	gone-to-get-books	2	13	0.5	0.5	0.5	0.5	1	68	1	1.2	52.4	0	4	4	65	0
738	traffic-simulation-cis825	2	25	0.875	0.880208333	0.125	0.119791667	2	98	1.285714286	1.428571429	55.42857143	0	5	5	11	1
227	entregadiseno	2	26	0.7	0.7	0.3	0.3	1	36	1	1	51.66666667	0	4.333333333	4.333333333	4	1
616	salix	2	22	0.530701754	0.530815692	0.469298246	0.469184308	2	55	3.166666667	1.666666667	51.5	0	12	12	113	1
713	tetrasat	2	38	0.642857143	0.642857143	0.357142857	0.357142857	1	237	2.25	1	14.83333333	0	3.5	3.5	6	1
681	strutscamas	2	58	0.9	0.910714286	0.1	0.089285714	3	406	0.695652174	1.652173913	51.7826087	0	7.47826087	7.47826087	4	1
599	rna-pmc	2	46	0.657894737	0.673099415	0.342105263	0.326900585	2	162	1.909090909	1	48.72727273	0	4.909090909	4.909090909	18	1
553	practicas-evolutiva	2	63	0.969135802	0.865226481	0.030864198	0.134773519	3	511	1.75	1.583333333	28.77777778	0.444444444	12.05555556	8.277777778	80	1
210	ec3parser	2	10	0.2	0.2	0.8	0.8	1	70	0.666666667	1	31.33333333	0	5.666666667	5.666666667	4	0
563	projeto-adsd-2010-1	2	5	0.111111111	0.111111111	0.888888889	0.888888889	1	60	0.6	1.8	46.6	0	2	2	8	1
544	plg-2010-compilador	3	249	0.977941176	0.963515065	0.022058824	0.036484935	6	284	1.428571429	1.392857143	58.32142857	0.214285714	14.92857143	13.21428571	135	1
658	skiliftsimulation	2	15	0.529411765	0.560784314	0.470588235	0.439215686	2	167	2.588235294	1.705882353	27.76470588	0.647058824	3.705882353	2.529411765	16	1
319	iaic-jess	3	81	0.649122807	0.682539683	0.350877193	0.317460317	3	446	1.916666667	1.666666667	56.75	0	9.666666667	9.666666667	66	1
237	eventdeliverygateway	2	124	0.71875	0.677455357	0.28125	0.322544643	4	164	0.833333333	1.611111111	64.77777778	0	10.66666667	10.66666667	15	1
127	cnpso	3	44	0.433333333	0.433333333	0.566666667	0.566666667	1	320	1.454545455	1.818181818	15.43181818	0.772727273	10.97727273	4.568181818	19	0
36	andou	2	28	0.505882353	0.505882353	0.494117647	0.494117647	1	146	1.083333333	1.333333333	43.41666667	0	3.083333333	3.083333333	84	1
463	mc747	3	212	0.813333333	0.813333333	0.186666667	0.186666667	1	178	3.111111111	1.222222222	45.77777778	0.222222222	18.33333333	16.11111111	49	1
457	master-poo	2	24	0.642857143	0.668367347	0.357142857	0.331632653	2	46	2.153846154	1.307692308	44.30769231	0.307692308	11.23076923	7.846153846	6	1
367	isi-iso2	3	487	0.977477477	0.9414962	0.022522523	0.0585038	4	2799	6.528846154	1.822115385	64.88942308	0.326923077	8.225961538	7.3125	221	0
216	egresados2010	3	104	0.354166667	0.7	0.645833333	0.3	6	1596	2.603053435	1.351145038	44.6259542	0.099236641	8.351145038	6.442748092	31	1
